,Estimate,Label MI,Dimension,Measure,Time
336,0.6334306342583547,0.7669541074355495,784,MINE,17.158199310302734
337,0.2905867024120256,0.7669541074355495,784,InfoNCE,23.802138566970825
338,0.20416866992552213,0.7669541074355495,784,KSG,42.23638868331909
339,0.728311007861539,0.7669541074355495,784,LMI-Cross,10.766327142715454
340,0.7436874538322549,0.7669541074355495,784,LMI-InfoNCE,2.44584321975708
341,0.7248242253515426,0.7669541074355495,784,LMI-MINE,4.388808012008667
342,0.255065577685472,0.7725771730883939,784,MINE,17.956063270568848
343,0.365834615609332,0.7725771730883939,784,InfoNCE,27.038668155670166
344,0.20226581656308434,0.7725771730883939,784,KSG,44.54410171508789
345,0.7075720274014702,0.7725771730883939,784,LMI-Cross,11.997191429138184
346,0.7443657476243563,0.7725771730883939,784,LMI-InfoNCE,2.0797641277313232
347,0.7830473409728022,0.7725771730883939,784,LMI-MINE,3.256568193435669
348,0.5641422208830836,0.7669541074355495,784,MINE,17.052555799484253
349,0.28127143411069244,0.7669541074355495,784,InfoNCE,18.92168092727661
350,0.2208435676072043,0.7669541074355495,784,KSG,43.72624349594116
351,0.7231179454642305,0.7669541074355495,784,LMI-Cross,11.472042798995972
352,0.7539175195925942,0.7669541074355495,784,LMI-InfoNCE,4.071983098983765
353,0.7680280400489855,0.7669541074355495,784,LMI-MINE,4.276322364807129
354,0.4733433784207858,0.7540517873259109,784,MINE,15.03388237953186
355,0.2631802351011319,0.7540517873259109,784,InfoNCE,32.968422174453735
356,0.18228391901529262,0.7540517873259109,784,KSG,36.922555446624756
357,0.6984053608111883,0.7540517873259109,784,LMI-Cross,8.183347463607788
358,0.727616763617667,0.7540517873259109,784,LMI-InfoNCE,2.241232395172119
359,0.7866784075790015,0.7540517873259109,784,LMI-MINE,2.5617008209228516
360,0.5025051006663853,0.7238869005634747,784,MINE,9.369567155838013
361,0.24025907532474022,0.7238869005634747,784,InfoNCE,18.23443365097046
362,0.1967135022546016,0.7238869005634747,784,KSG,37.18252110481262
363,0.6689549117790943,0.7238869005634747,784,LMI-Cross,8.712310791015625
364,0.6805812846477378,0.7238869005634747,784,LMI-InfoNCE,2.1523685455322266
365,0.6843673836317221,0.7238869005634747,784,LMI-MINE,1.8591704368591309
366,0.6296106846043781,0.7273551660636204,784,MINE,5.408574819564819
367,0.12890168475227853,0.7273551660636204,784,InfoNCE,6.875042676925659
368,0.18158456059450223,0.7273551660636204,784,KSG,37.30501961708069
369,0.6837560660388936,0.7273551660636204,784,LMI-Cross,9.592612028121948
370,0.7298207242820249,0.7273551660636204,784,LMI-InfoNCE,2.3830716609954834
371,0.6974352702405721,0.7273551660636204,784,LMI-MINE,3.703767776489258
372,6.019392780198303e-07,0.7396593749875497,784,MINE,8.785699367523193
373,0.44952687696400234,0.7396593749875497,784,InfoNCE,8.07108998298645
374,0.19709289877171657,0.7396593749875497,784,KSG,38.212546825408936
375,0.7404574621297249,0.7396593749875497,784,LMI-Cross,13.689566135406494
376,0.7035019958378567,0.7396593749875497,784,LMI-InfoNCE,2.262005567550659
377,0.7234999987474241,0.7396593749875497,784,LMI-MINE,2.8754122257232666
378,0.21136364671617036,0.7018258578764183,784,MINE,7.770828485488892
379,0.10483649638234743,0.7018258578764183,784,InfoNCE,11.793978691101074
380,0.1890121425658677,0.7018258578764183,784,KSG,40.184834718704224
381,0.6968331813009465,0.7018258578764183,784,LMI-Cross,8.402756929397583
382,0.7220378130742001,0.7018258578764183,784,LMI-InfoNCE,2.1450467109680176
383,0.6695375384649752,0.7018258578764183,784,LMI-MINE,2.4803690910339355
384,-6.449349407355324e-07,0.6968484096338081,784,MINE,7.01043701171875
385,0.20770551123882436,0.6968484096338081,784,InfoNCE,11.83442497253418
386,0.1692396468084776,0.6968484096338081,784,KSG,40.71669125556946
387,0.6596807192887274,0.6968484096338081,784,LMI-Cross,10.903189897537231
388,0.6893227174757813,0.6968484096338081,784,LMI-InfoNCE,2.188621759414673
389,0.6884110592139152,0.6968484096338081,784,LMI-MINE,2.95570707321167
390,0.4998811613621715,0.6968484096338081,784,MINE,6.925616025924683
391,0.4387098561553351,0.6968484096338081,784,InfoNCE,9.457012176513672
392,0.19476858787809667,0.6968484096338081,784,KSG,40.356475830078125
393,0.6341450900974223,0.6968484096338081,784,LMI-Cross,9.513686180114746
394,0.6786964387634472,0.6968484096338081,784,LMI-InfoNCE,1.8574535846710205
395,0.6990939291685281,0.6968484096338081,784,LMI-MINE,3.05819034576416
396,0.47690178545846273,0.6773371659640375,784,MINE,8.6087064743042
397,0.1517313497584112,0.6773371659640375,784,InfoNCE,10.776167869567871
398,0.18656672466282,0.6773371659640375,784,KSG,40.18432807922363
399,0.6623533510009347,0.6773371659640375,784,LMI-Cross,9.05336594581604
400,0.6300645664743995,0.6773371659640375,784,LMI-InfoNCE,1.6677885055541992
401,0.6791086718541587,0.6773371659640375,784,LMI-MINE,2.7792298793792725
402,0.4524173033857281,0.6837718024905324,784,MINE,9.96718168258667
403,0.24883000271313915,0.6837718024905324,784,InfoNCE,8.591545104980469
404,0.17757889468337756,0.6837718024905324,784,KSG,37.49843764305115
405,0.6380902125212551,0.6837718024905324,784,LMI-Cross,7.975533723831177
406,0.6443276465916128,0.6837718024905324,784,LMI-InfoNCE,1.748525619506836
407,0.6233335802472658,0.6837718024905324,784,LMI-MINE,2.2256205081939697
408,6.019392780198303e-07,0.6789395011933428,784,MINE,23.33238387107849
409,-0.4185218446664552,0.6789395011933428,784,InfoNCE,9.233176708221436
410,0.18792403699878804,0.6789395011933428,784,KSG,39.50871729850769
411,0.6787832792916395,0.6789395011933428,784,LMI-Cross,8.719480991363525
412,0.6492487120379544,0.6789395011933428,784,LMI-InfoNCE,1.6983749866485596
413,0.67304849165971,0.6789395011933428,784,LMI-MINE,2.0669453144073486
414,0.20654159715127893,0.6741449820333967,784,MINE,9.500577926635742
415,0.34755285982261547,0.6741449820333967,784,InfoNCE,8.395595073699951
416,0.19951461664238526,0.6741449820333967,784,KSG,39.99109935760498
417,0.6600661013265662,0.6741449820333967,784,LMI-Cross,8.407021760940552
418,0.6804382564419164,0.6741449820333967,784,LMI-InfoNCE,1.6404056549072266
419,0.6529541539838417,0.6741449820333967,784,LMI-MINE,1.5854442119598389
