,Estimator,Sample number,True MI,Estimate,Ambient dimensions,Intrinsic dimensions
565,LMI,9000,1,0.9489652902700879,13,1
566,MINE,9000,1,0.9168769179761955,13,1
567,KSG,9000,1,0.522799804136038,13,1
568,InfoNCE,9000,1,0.894166694921087,25,2
569,LMI,9000,1,0.9009612273994273,25,2
570,MINE,9000,1,0.8417892926094933,25,2
571,KSG,9000,1,0.31866270955833936,25,2
572,InfoNCE,9000,1,0.7880492717551134,37,3
573,LMI,9000,1,0.8472281949823668,37,3
574,MINE,9000,1,0.7775142165025358,37,3
575,KSG,9000,1,0.23015294465523048,37,3
576,InfoNCE,9000,1,0.7832255023637134,50,5
577,LMI,9000,1,0.6972917073105188,50,5
578,MINE,9000,1,0.7343404657518652,50,5
579,KSG,9000,1,0.16158836344839242,50,5
580,InfoNCE,10000,1,0.9962996240318711,1,1
581,LMI,10000,1,1.0172151074916147,1,1
582,MINE,10000,1,1.0126520784412087,1,1
583,KSG,10000,1,1.0094576271861464,1,1
584,InfoNCE,10000,1,0.9180984247539486,13,1
585,LMI,10000,1,0.9660686738053177,13,1
586,MINE,10000,1,0.8848523725243337,13,1
587,KSG,10000,1,0.5081835079533117,13,1
588,InfoNCE,10000,1,0.9627038450817267,25,2
589,LMI,10000,1,0.9153348581601205,25,2
590,MINE,10000,1,0.8651852104935918,25,2
591,KSG,10000,1,0.34766800542333764,25,2
592,InfoNCE,10000,1,0.8419046069768967,37,3
593,LMI,10000,1,0.8344817896868666,37,3
594,MINE,10000,1,0.7775155923637427,37,3
595,KSG,10000,1,0.23934779539925136,37,3
596,InfoNCE,10000,1,0.8110261539103847,50,5
597,LMI,10000,1,0.6819803382090353,50,5
598,MINE,10000,1,0.7388888909192339,50,5
599,KSG,10000,1,0.16663395496707056,50,5
600,InfoNCE,1000,1,1.0321229222759907,1,1
601,LMI,1000,1,0.936276179738159,1,1
602,MINE,1000,1,1.0627334263724586,1,1
603,KSG,1000,1,1.0476302972780682,1,1
604,InfoNCE,1000,1,-0.08731559184304795,13,1
605,LMI,1000,1,0.9013574760144584,13,1
606,MINE,1000,1,0.6430766681929597,13,1
607,KSG,1000,1,0.38079109281877427,13,1
608,InfoNCE,1000,1,-1.5078138638810539,25,2
609,LMI,1000,1,0.817586043184929,25,2
610,MINE,1000,1,-0.04094081400319332,25,2
611,KSG,1000,1,0.27515314145196224,25,2
612,InfoNCE,1000,1,-2.179880787616703,37,3
613,LMI,1000,1,0.6071644950479524,37,3
614,MINE,1000,1,-0.9981123211719651,37,3
615,KSG,1000,1,0.2117015372094353,37,3
616,InfoNCE,1000,1,-6.6274959164250555,50,5
617,LMI,1000,1,0.4048290274956794,50,5
618,MINE,1000,1,-0.00451660837695908,50,5
619,KSG,1000,1,0.03501744229492609,50,5
620,InfoNCE,2000,1,0.9490525501868403,1,1
621,LMI,2000,1,0.9961823674530639,1,1
622,MINE,2000,1,0.970043204707297,1,1
623,KSG,2000,1,1.0157076940264813,1,1
624,InfoNCE,2000,1,0.5466812522976098,13,1
625,LMI,2000,1,0.9244395605249554,13,1
626,MINE,2000,1,0.7930416701356845,13,1
627,KSG,2000,1,0.4104743579601648,13,1
628,InfoNCE,2000,1,0.0633288275619103,25,2
629,LMI,2000,1,0.8699315341653209,25,2
630,MINE,2000,1,0.715783709706419,25,2
631,KSG,2000,1,0.2558323388845136,25,2
632,InfoNCE,2000,1,-0.20325391230389142,37,3
633,LMI,2000,1,0.7417414993814794,37,3
634,MINE,2000,1,0.5689254883602055,37,3
635,KSG,2000,1,0.15635355190034425,37,3
636,InfoNCE,2000,1,-0.7009503780521527,50,5
637,LMI,2000,1,0.5948200514554833,50,5
638,MINE,2000,1,0.27389355037132884,50,5
639,KSG,2000,1,0.16394068252934438,50,5
640,InfoNCE,3000,1,1.0031892490254353,1,1
641,LMI,3000,1,1.1050932297153955,1,1
642,MINE,3000,1,1.009886253450033,1,1
643,KSG,3000,1,1.0402892697445583,1,1
644,InfoNCE,3000,1,0.8070781201771781,13,1
645,LMI,3000,1,0.9212013167989587,13,1
646,MINE,3000,1,0.7298861150945185,13,1
647,KSG,3000,1,0.4042312455058513,13,1
648,InfoNCE,3000,1,0.48881459372710234,25,2
649,LMI,3000,1,0.88180104102248,25,2
650,MINE,3000,1,0.7634651257362038,25,2
651,KSG,3000,1,0.32246406711895165,25,2
652,InfoNCE,3000,1,0.3798202447774956,37,3
653,LMI,3000,1,0.7488651755879892,37,3
654,MINE,3000,1,0.7281475424769464,37,3
655,KSG,3000,1,0.21814503909783237,37,3
656,InfoNCE,3000,1,0.11558953964489369,50,5
657,LMI,3000,1,0.6719922231340919,50,5
658,MINE,3000,1,0.6492520492374906,50,5
659,KSG,3000,1,0.15875527856696817,50,5
660,InfoNCE,4000,1,0.9377457227885159,1,1
661,LMI,4000,1,0.9316858108485719,1,1
662,MINE,4000,1,0.9757569843169122,1,1
663,KSG,4000,1,0.9662806703218678,1,1
664,InfoNCE,4000,1,0.8880523677176125,13,1
665,LMI,4000,1,0.9572251414089967,13,1
666,MINE,4000,1,0.8838229703675943,13,1
667,KSG,4000,1,0.4839338948184426,13,1
668,InfoNCE,4000,1,0.7510076484122817,25,2
669,LMI,4000,1,0.8908151326811251,25,2
670,MINE,4000,1,0.7742252202874355,25,2
671,KSG,4000,1,0.30354598599574656,25,2
672,InfoNCE,4000,1,0.5460167113346759,37,3
673,LMI,4000,1,0.771377965178597,37,3
674,MINE,4000,1,0.7189591973719499,37,3
675,KSG,4000,1,0.20364792777365437,37,3
676,InfoNCE,4000,1,0.21613610078411924,50,5
677,LMI,4000,1,0.6424290023082647,50,5
678,MINE,4000,1,0.6222464734857581,50,5
679,KSG,4000,1,0.15698574723667544,50,5
680,InfoNCE,5000,1,1.0634898060709532,1,1
681,LMI,5000,1,1.0518590365788105,1,1
682,MINE,5000,1,1.1060426134606836,1,1
683,KSG,5000,1,1.0733654162710011,1,1
684,InfoNCE,5000,1,0.8717965675580598,13,1
685,LMI,5000,1,1.0034118177917462,13,1
686,MINE,5000,1,0.8935763644720005,13,1
687,KSG,5000,1,0.4658166992942897,13,1
688,InfoNCE,5000,1,0.7306153215341767,25,2
689,LMI,5000,1,0.8054996340709931,25,2
690,MINE,5000,1,0.780752563826957,25,2
691,KSG,5000,1,0.325705908213652,25,2
692,InfoNCE,5000,1,0.7062336850866581,37,3
693,LMI,5000,1,0.8008746638682537,37,3
694,MINE,5000,1,0.7479231395690572,37,3
695,KSG,5000,1,0.21785782294283085,37,3
696,InfoNCE,5000,1,0.47701245629429295,50,5
697,LMI,5000,1,0.630557657640897,50,5
698,MINE,5000,1,0.6952481212801453,50,5
699,KSG,5000,1,0.1366045671053004,50,5
700,InfoNCE,6000,1,0.9905526517706396,1,1
701,LMI,6000,1,1.0144425615881296,1,1
702,MINE,6000,1,0.9784412895315788,1,1
703,KSG,6000,1,1.0082767227168676,1,1
704,InfoNCE,6000,1,0.9400461627264568,13,1
705,LMI,6000,1,0.9861775662377708,13,1
706,MINE,6000,1,0.9101852450137745,13,1
707,KSG,6000,1,0.5092197391441201,13,1
708,InfoNCE,6000,1,0.8362195484699758,25,2
709,LMI,6000,1,0.8597385652234952,25,2
710,MINE,6000,1,0.7721346851748726,25,2
711,KSG,6000,1,0.3033618773159675,25,2
712,InfoNCE,6000,1,0.6417690840984498,37,3
713,LMI,6000,1,0.8609041142273204,37,3
714,MINE,6000,1,0.8079337338652205,37,3
715,KSG,6000,1,0.2615892362650377,37,3
716,InfoNCE,6000,1,0.7347291465428152,50,5
717,LMI,6000,1,0.6443381989633737,50,5
718,MINE,6000,1,0.5823595691670521,50,5
719,KSG,6000,1,0.16747853218339537,50,5
720,InfoNCE,7000,1,1.0108672424905545,1,1
721,LMI,7000,1,1.043109208547106,1,1
722,MINE,7000,1,1.0354745201760052,1,1
723,KSG,7000,1,1.0533740155729416,1,1
724,InfoNCE,7000,1,0.9255941166091533,13,1
725,LMI,7000,1,1.0098161258182945,13,1
726,MINE,7000,1,0.882856169895769,13,1
727,KSG,7000,1,0.49842463679925736,13,1
728,InfoNCE,7000,1,0.8885449260296836,25,2
729,LMI,7000,1,0.943587259311544,25,2
730,MINE,7000,1,0.8770180468295802,25,2
731,KSG,7000,1,0.32602337495640193,25,2
732,InfoNCE,7000,1,0.7325098824160815,37,3
733,LMI,7000,1,0.8495319457000444,37,3
734,MINE,7000,1,0.8455428999558995,37,3
735,KSG,7000,1,0.2371353735987647,37,3
736,InfoNCE,7000,1,0.7417928179790524,50,5
737,LMI,7000,1,0.6905136335087696,50,5
738,MINE,7000,1,0.761030969287217,50,5
739,KSG,7000,1,0.21029528460321859,50,5
740,InfoNCE,8000,1,0.9837806629102656,1,1
741,LMI,8000,1,1.0054358156685559,1,1
742,MINE,8000,1,0.9615305794375406,1,1
743,KSG,8000,1,0.9932408515700328,1,1
744,InfoNCE,8000,1,0.9444613013394069,13,1
745,LMI,8000,1,0.9523246774224081,13,1
746,MINE,8000,1,0.8627972313863617,13,1
747,KSG,8000,1,0.5027857070358547,13,1
748,InfoNCE,8000,1,0.8559053706183363,25,2
749,LMI,8000,1,0.9031560211866916,25,2
750,MINE,8000,1,0.8359204706401253,25,2
751,KSG,8000,1,0.3522160665874282,25,2
752,InfoNCE,8000,1,0.7790305015438678,37,3
753,LMI,8000,1,0.8361412446703983,37,3
754,MINE,8000,1,0.8452617943130643,37,3
755,KSG,8000,1,0.21348205388386737,37,3
756,InfoNCE,8000,1,0.6883557445641674,50,5
757,LMI,8000,1,0.6601120758210095,50,5
758,MINE,8000,1,0.7072058170206601,50,5
759,KSG,8000,1,0.16919905310035444,50,5
760,InfoNCE,9000,1,0.9712300569809013,1,1
761,LMI,9000,1,0.9837656695749676,1,1
762,MINE,9000,1,0.9821106253790622,1,1
763,KSG,9000,1,0.9841369975972599,1,1
764,InfoNCE,9000,1,0.9678069142981279,13,1
765,LMI,9000,1,0.944101851269432,13,1
766,MINE,9000,1,0.9349835954243337,13,1
767,KSG,9000,1,0.5022739218422291,13,1
768,InfoNCE,9000,1,0.8560525877674748,25,2
769,LMI,9000,1,0.8845700776560883,25,2
770,MINE,9000,1,0.8388552685857738,25,2
771,KSG,9000,1,0.3659404332884171,25,2
772,InfoNCE,9000,1,0.8090586723845141,37,3
773,LMI,9000,1,0.8404175313221353,37,3
774,MINE,9000,1,0.8794040481363253,37,3
775,KSG,9000,1,0.26646301590374266,37,3
776,InfoNCE,9000,1,0.7583719455222272,50,5
777,LMI,9000,1,0.720218452357476,50,5
778,MINE,9000,1,0.6628206204773119,50,5
779,KSG,9000,1,0.16342062368492472,50,5
780,InfoNCE,10000,1,0.9748802167628136,1,1
781,LMI,10000,1,1.0060562349597961,1,1
782,MINE,10000,1,0.9504002062390013,1,1
783,KSG,10000,1,1.007340719742529,1,1
784,InfoNCE,10000,1,0.9471689961945909,13,1
785,LMI,10000,1,1.0138065883351601,13,1
786,MINE,10000,1,0.8823538085725987,13,1
787,KSG,10000,1,0.5014419614867227,13,1
788,InfoNCE,10000,1,0.8786579873968824,25,2
789,LMI,10000,1,0.9507480747699889,25,2
790,MINE,10000,1,0.837580619168904,25,2
791,KSG,10000,1,0.3588304889083005,25,2
792,InfoNCE,10000,1,0.8150890720543676,37,3
793,LMI,10000,1,0.8174413063775948,37,3
794,MINE,10000,1,0.8207997559762672,37,3
795,KSG,10000,1,0.2271085445278616,37,3
796,InfoNCE,10000,1,0.735364794420404,50,5
797,LMI,10000,1,0.6928887447937293,50,5
798,MINE,10000,1,0.7186981277079402,50,5
799,KSG,10000,1,0.19778498654272986,50,5
800,InfoNCE,1000,1,0.9593371127084364,1,1
801,LMI,1000,1,0.9563530681976169,1,1
802,MINE,1000,1,1.0386694418810836,1,1
803,KSG,1000,1,1.0098455025007962,1,1
804,InfoNCE,1000,1,-0.6287162888285661,13,1
805,LMI,1000,1,0.9059151941045581,13,1
806,MINE,1000,1,0.6686835950365505,13,1
807,KSG,1000,1,0.367030324981662,13,1
808,InfoNCE,1000,1,-1.9483687499148452,25,2
809,LMI,1000,1,0.8026517127483116,25,2
810,MINE,1000,1,0.05697355266457693,25,2
811,KSG,1000,1,0.3247536641210957,25,2
812,InfoNCE,1000,1,-5.976873165460188,37,3
813,LMI,1000,1,0.5956050813390698,37,3
814,MINE,1000,1,-1.6291139154651963,37,3
815,KSG,1000,1,0.13691550709507708,37,3
816,InfoNCE,1000,1,-6.472967440833012,50,5
817,LMI,1000,1,0.5107484173270537,50,5
818,MINE,1000,1,-0.8871339803620051,50,5
819,KSG,1000,1,0.1582957223905686,50,5
820,InfoNCE,2000,1,0.9500858219532241,1,1
821,LMI,2000,1,1.0054903173318834,1,1
822,MINE,2000,1,0.9854940400694863,1,1
823,KSG,2000,1,1.0272759193939014,1,1
824,InfoNCE,2000,1,0.5356599160997176,13,1
825,LMI,2000,1,1.0022594250796915,13,1
826,MINE,2000,1,0.8980416360276771,13,1
827,KSG,2000,1,0.4350530483325887,13,1
828,InfoNCE,2000,1,0.5116160535784935,25,2
829,LMI,2000,1,0.8438375126471067,25,2
830,MINE,2000,1,0.7080345154238425,25,2
831,KSG,2000,1,0.2813875829144505,25,2
832,InfoNCE,2000,1,-0.4780587987421423,37,3
833,LMI,2000,1,0.675025867338529,37,3
834,MINE,2000,1,0.4212107934126952,37,3
835,KSG,2000,1,0.20748342903332184,37,3
836,InfoNCE,2000,1,-1.5893900506995082,50,5
837,LMI,2000,1,0.5204716644553028,50,5
838,MINE,2000,1,0.44022777503185023,50,5
839,KSG,2000,1,0.08632851498624765,50,5
840,InfoNCE,3000,1,1.0224843265910355,1,1
841,LMI,3000,1,1.0200930815523785,1,1
842,MINE,3000,1,1.064925517240356,1,1
843,KSG,3000,1,1.0677150911132869,1,1
844,InfoNCE,3000,1,0.8200490517052511,13,1
845,LMI,3000,1,0.9869578509411974,13,1
846,MINE,3000,1,0.8797030399748503,13,1
847,KSG,3000,1,0.4466802695527966,13,1
848,InfoNCE,3000,1,0.6159985157625631,25,2
849,LMI,3000,1,0.8482875606395094,25,2
850,MINE,3000,1,0.7027960958612123,25,2
851,KSG,3000,1,0.27469257006225506,25,2
852,InfoNCE,3000,1,0.37626226769644583,37,3
853,LMI,3000,1,0.7985960442598671,37,3
854,MINE,3000,1,0.6097897700837649,37,3
855,KSG,3000,1,0.21832675383375502,37,3
856,InfoNCE,3000,1,-0.13633959043679328,50,5
857,LMI,3000,1,0.6341433497666153,50,5
858,MINE,3000,1,0.546638428617545,50,5
859,KSG,3000,1,0.17713247128356974,50,5
860,InfoNCE,4000,1,0.9620461834248273,1,1
861,LMI,4000,1,0.9704642282891671,1,1
862,MINE,4000,1,0.9444893345114974,1,1
863,KSG,4000,1,1.039570831912212,1,1
864,InfoNCE,4000,1,0.8304567538048648,13,1
865,LMI,4000,1,0.8781432981048949,13,1
866,MINE,4000,1,0.8411989621604067,13,1
867,KSG,4000,1,0.4486073011986863,13,1
868,InfoNCE,4000,1,0.7129595825966009,25,2
869,LMI,4000,1,0.8676860472584985,25,2
870,MINE,4000,1,0.8644845531739767,25,2
871,KSG,4000,1,0.31546952383777616,25,2
872,InfoNCE,4000,1,0.5266851734470928,37,3
873,LMI,4000,1,0.8265821786073938,37,3
874,MINE,4000,1,0.7382808462571084,37,3
875,KSG,4000,1,0.18434194190415462,37,3
876,InfoNCE,4000,1,0.21994379667422181,50,5
877,LMI,4000,1,0.6551350213058843,50,5
878,MINE,4000,1,0.5898757269577094,50,5
879,KSG,4000,1,0.1697480362212221,50,5
880,InfoNCE,5000,1,0.9428143954747445,1,1
881,LMI,5000,1,0.9573054260659174,1,1
882,MINE,5000,1,0.9616071977085,1,1
883,KSG,5000,1,0.9573908851151753,1,1
884,InfoNCE,5000,1,0.9123101766565099,13,1
885,LMI,5000,1,0.960793396296466,13,1
886,MINE,5000,1,0.9140222639458492,13,1
887,KSG,5000,1,0.4997717508835146,13,1
888,InfoNCE,5000,1,0.8006975638301679,25,2
889,LMI,5000,1,0.8528456651600205,25,2
890,MINE,5000,1,0.8476612102665767,25,2
891,KSG,5000,1,0.32517774086635537,25,2
892,InfoNCE,5000,1,0.6822730621684516,37,3
893,LMI,5000,1,0.7858510096739997,37,3
894,MINE,5000,1,0.7889317147366905,37,3
895,KSG,5000,1,0.22356067096438734,37,3
896,InfoNCE,5000,1,0.660832329050687,50,5
897,LMI,5000,1,0.660084379924409,50,5
898,MINE,5000,1,0.6725912128468043,50,5
899,KSG,5000,1,0.17509090177897418,50,5
900,InfoNCE,6000,1,0.9934887395861695,1,1
901,LMI,6000,1,1.005797964276126,1,1
902,MINE,6000,1,0.9840881678900083,1,1
903,KSG,6000,1,0.9766466662545846,1,1
904,InfoNCE,6000,1,0.8754260894218685,13,1
905,LMI,6000,1,0.9643437414984052,13,1
906,MINE,6000,1,0.8179159508865996,13,1
907,KSG,6000,1,0.48056763715209133,13,1
908,InfoNCE,6000,1,0.8223150951130195,25,2
909,LMI,6000,1,0.9282578886919146,25,2
910,MINE,6000,1,0.8574437554303042,25,2
911,KSG,6000,1,0.34049504640541617,25,2
912,InfoNCE,6000,1,0.6801762496891323,37,3
913,LMI,6000,1,0.816344638637103,37,3
914,MINE,6000,1,0.795079922522385,37,3
915,KSG,6000,1,0.22306630432400765,37,3
916,InfoNCE,6000,1,0.5634846452175096,50,5
917,LMI,6000,1,0.6187194307156212,50,5
918,MINE,6000,1,0.6119412730460586,50,5
919,KSG,6000,1,0.16448451598839067,50,5
920,InfoNCE,7000,1,0.9678523177179557,1,1
921,LMI,7000,1,1.0053285324053827,1,1
922,MINE,7000,1,0.9720208332095684,1,1
923,KSG,7000,1,1.0234739970390507,1,1
924,InfoNCE,7000,1,0.9359818687212669,13,1
925,LMI,7000,1,0.9907713083636029,13,1
926,MINE,7000,1,0.9509949222456849,13,1
927,KSG,7000,1,0.5287503611710439,13,1
928,InfoNCE,7000,1,0.8672782393545921,25,2
929,LMI,7000,1,0.8936833670337723,25,2
930,MINE,7000,1,0.832966926585533,25,2
931,KSG,7000,1,0.3534954337939164,25,2
932,InfoNCE,7000,1,0.7962906803844593,37,3
933,LMI,7000,1,0.8152532994049413,37,3
934,MINE,7000,1,0.830647740538648,37,3
935,KSG,7000,1,0.2237262430465095,37,3
936,InfoNCE,7000,1,0.7147991090302295,50,5
937,LMI,7000,1,0.6578249563511646,50,5
938,MINE,7000,1,0.5893958953618021,50,5
939,KSG,7000,1,0.18970471983936033,50,5
940,InfoNCE,8000,1,0.9933153810740997,1,1
941,LMI,8000,1,1.0132420803782871,1,1
942,MINE,8000,1,1.0182591428159635,1,1
943,KSG,8000,1,0.9824928164699652,1,1
944,InfoNCE,8000,1,0.9153645885358334,13,1
945,LMI,8000,1,1.0003057034655294,13,1
946,MINE,8000,1,0.8805620073245846,13,1
947,KSG,8000,1,0.50699407933212,13,1
948,InfoNCE,8000,1,0.8705424700679683,25,2
949,LMI,8000,1,0.8649463777207576,25,2
950,MINE,8000,1,0.8571741726250767,25,2
951,KSG,8000,1,0.3495492188784502,25,2
952,InfoNCE,8000,1,0.7674347432920937,37,3
953,LMI,8000,1,0.803616939377673,37,3
954,MINE,8000,1,0.7547644374377289,37,3
955,KSG,8000,1,0.25304385910844784,37,3
956,InfoNCE,8000,1,0.7068975381189886,50,5
957,LMI,8000,1,0.659141098130643,50,5
958,MINE,8000,1,0.6478077389355448,50,5
959,KSG,8000,1,0.18320849821816734,50,5
960,InfoNCE,9000,1,1.0034183299163846,1,1
961,LMI,9000,1,0.9998758288969233,1,1
962,MINE,9000,1,0.9842507774863991,1,1
963,KSG,9000,1,1.0074372513568586,1,1
964,InfoNCE,9000,1,0.9457614901799296,13,1
965,LMI,9000,1,0.9920828518845064,13,1
966,MINE,9000,1,0.931943286122381,13,1
967,KSG,9000,1,0.4972678979503479,13,1
968,InfoNCE,9000,1,0.8714801194804722,25,2
969,LMI,9000,1,0.9095226101655687,25,2
970,MINE,9000,1,0.8762393093864733,25,2
971,KSG,9000,1,0.33714235356319977,25,2
972,InfoNCE,9000,1,0.8091425999181352,37,3
973,LMI,9000,1,0.7964626314896511,37,3
974,MINE,9000,1,0.7695001689376306,37,3
975,KSG,9000,1,0.24111007419514893,37,3
976,InfoNCE,9000,1,0.6886102788874444,50,5
977,LMI,9000,1,0.7359526952694093,50,5
978,MINE,9000,1,0.610218350849715,50,5
979,KSG,9000,1,0.16443836969871017,50,5
980,InfoNCE,10000,1,0.9922986196421988,1,1
981,LMI,10000,1,1.0042596394184045,1,1
982,MINE,10000,1,1.0296940112978552,1,1
983,KSG,10000,1,1.001236868657181,1,1
984,InfoNCE,10000,1,0.9639063477765594,13,1
985,LMI,10000,1,0.9539337155072073,13,1
986,MINE,10000,1,0.8664803258459142,13,1
987,KSG,10000,1,0.508888189497899,13,1
988,InfoNCE,10000,1,0.8915057793469376,25,2
989,LMI,10000,1,0.9121535296056942,25,2
990,MINE,10000,1,0.9084633547133361,25,2
991,KSG,10000,1,0.34227630332389286,25,2
992,InfoNCE,10000,1,0.871208386892109,37,3
993,LMI,10000,1,0.8451285756649372,37,3
994,MINE,10000,1,0.866696594029374,37,3
995,KSG,10000,1,0.24419359206435662,37,3
996,InfoNCE,10000,1,0.775204231527472,50,5
997,LMI,10000,1,0.6734955931968154,50,5
998,MINE,10000,1,0.7040677355816919,50,5
999,KSG,10000,1,0.15897840142498454,50,5
1000,InfoNCE,1000,1,1.0639335213101793,1,1
1001,LMI,1000,1,1.0438074316000852,1,1
1002,MINE,1000,1,1.1333073670672664,1,1
1003,KSG,1000,1,1.0459403426980247,1,1
1004,InfoNCE,1000,1,-0.16349977859165146,13,1
1005,LMI,1000,1,0.85970688848181,13,1
1006,MINE,1000,1,0.7060962709486187,13,1
1007,KSG,1000,1,0.34244863306863677,13,1
1008,InfoNCE,1000,1,-2.0211676301638652,25,2
1009,LMI,1000,1,0.6326588332801678,25,2
1010,MINE,1000,1,-0.1748526973404072,25,2
1011,KSG,1000,1,0.2380704593009937,25,2
1012,InfoNCE,1000,1,-4.535248544590195,37,3
1013,LMI,1000,1,0.5959453258739689,37,3
1014,MINE,1000,1,-0.2368316330756953,37,3
1015,KSG,1000,1,0.2123139062421423,37,3
1016,InfoNCE,1000,1,-10.858190703561355,50,5
1017,LMI,1000,1,0.452795144088795,50,5
1018,MINE,1000,1,-1.3738899417582795,50,5
1019,KSG,1000,1,0.16394632271954346,50,5
1020,InfoNCE,2000,1,0.9644491250226824,1,1
1021,LMI,2000,1,0.9506429106980163,1,1
1022,MINE,2000,1,1.0187739728813212,1,1
1023,KSG,2000,1,0.970601704049889,1,1
1024,InfoNCE,2000,1,0.43483543099669775,13,1
1025,LMI,2000,1,0.9050202839280028,13,1
1026,MINE,2000,1,0.7337009482646318,13,1
1027,KSG,2000,1,0.4420869645084226,13,1
1028,InfoNCE,2000,1,-0.17813894183309373,25,2
1029,LMI,2000,1,0.8439859386813123,25,2
1030,MINE,2000,1,0.6077575370898445,25,2
1031,KSG,2000,1,0.22625011964481262,25,2
1032,InfoNCE,2000,1,-0.42106718789922476,37,3
1033,LMI,2000,1,0.6400768168734295,37,3
1034,MINE,2000,1,0.13431552661878887,37,3
1035,KSG,2000,1,0.16304453052288106,37,3
1036,InfoNCE,2000,1,-0.9566479919795454,50,5
1037,LMI,2000,1,0.6404404179217399,50,5
1038,MINE,2000,1,0.07784106760701581,50,5
1039,KSG,2000,1,0.16865266076815577,50,5
1040,InfoNCE,3000,1,0.9599046554562836,1,1
1041,LMI,3000,1,0.9413098670073404,1,1
1042,MINE,3000,1,0.9920657551329305,1,1
1043,KSG,3000,1,0.9930196663186571,1,1
1044,InfoNCE,3000,1,0.8592067495842988,13,1
1045,LMI,3000,1,0.9886104551353455,13,1
1046,MINE,3000,1,0.8848078290177602,13,1
1047,KSG,3000,1,0.4886472438200469,13,1
1048,InfoNCE,3000,1,0.33281463457427624,25,2
1049,LMI,3000,1,0.8149226637402938,25,2
1050,MINE,3000,1,0.8060767511925293,25,2
1051,KSG,3000,1,0.29515962541748386,25,2
1052,InfoNCE,3000,1,0.29311415944910546,37,3
1053,LMI,3000,1,0.7444462382878736,37,3
1054,MINE,3000,1,0.7309895557824543,37,3
1055,KSG,3000,1,0.18364475164388416,37,3
1056,InfoNCE,3000,1,0.23210365802082583,50,5
1057,LMI,3000,1,0.5888352529497106,50,5
1058,MINE,3000,1,0.49429946442841904,50,5
1059,KSG,3000,1,0.12942189171887478,50,5
1060,InfoNCE,4000,1,0.9758433196076453,1,1
1061,LMI,4000,1,0.9673283221169039,1,1
1062,MINE,4000,1,0.9618255296837703,1,1
1063,KSG,4000,1,0.9850756393885087,1,1
1064,InfoNCE,4000,1,0.7327864305186689,13,1
1065,LMI,4000,1,0.9513108130673886,13,1
1066,MINE,4000,1,0.8572959363418875,13,1
1067,KSG,4000,1,0.49803773680202074,13,1
1068,InfoNCE,4000,1,0.6992965928814558,25,2
1069,LMI,4000,1,0.8861909919771594,25,2
1070,MINE,4000,1,0.7601383793292391,25,2
1071,KSG,4000,1,0.3047586378277167,25,2
1072,InfoNCE,4000,1,0.324924758483294,37,3
1073,LMI,4000,1,0.7523796067155923,37,3
1074,MINE,4000,1,0.6265511992368542,37,3
1075,KSG,4000,1,0.22620553411296765,37,3
1076,InfoNCE,4000,1,0.5083779642280485,50,5
1077,LMI,4000,1,0.6518226661702752,50,5
1078,MINE,4000,1,0.6389428072054959,50,5
1079,KSG,4000,1,0.12037843239285025,50,5
1080,InfoNCE,5000,1,0.9761859090481639,1,1
1081,LMI,5000,1,0.9897430449001857,1,1
1082,MINE,5000,1,0.9750009485837192,1,1
1083,KSG,5000,1,1.0192700930784617,1,1
1084,InfoNCE,5000,1,0.9173100562823935,13,1
1085,LMI,5000,1,1.0000596652739095,13,1
1086,MINE,5000,1,0.8876143279058649,13,1
1087,KSG,5000,1,0.48256669927309614,13,1
1088,InfoNCE,5000,1,0.7021191721474163,25,2
1089,LMI,5000,1,0.9191287674271723,25,2
1090,MINE,5000,1,0.8464194955273472,25,2
1091,KSG,5000,1,0.33959061072830365,25,2
1092,InfoNCE,5000,1,0.6074991331569232,37,3
1093,LMI,5000,1,0.8157140519851658,37,3
1094,MINE,5000,1,0.8530286168173541,37,3
1095,KSG,5000,1,0.21633296468347024,37,3
1096,InfoNCE,5000,1,0.6282746373811504,50,5
1097,LMI,5000,1,0.6851762436159398,50,5
1098,MINE,5000,1,0.6088810137566057,50,5
1099,KSG,5000,1,0.13850195532041776,50,5
1100,InfoNCE,6000,1,0.9790477003585211,1,1
1101,LMI,6000,1,0.9744449914041701,1,1
1102,MINE,6000,1,0.9690744264349869,1,1
1103,KSG,6000,1,0.9892663890286194,1,1
1104,InfoNCE,6000,1,0.8915030276245239,13,1
1105,LMI,6000,1,0.9708749020135662,13,1
1106,MINE,6000,1,0.9183636220015791,13,1
1107,KSG,6000,1,0.4725401649388097,13,1
1108,InfoNCE,6000,1,0.8004815536206842,25,2
1109,LMI,6000,1,0.8553871013019522,25,2
1110,MINE,6000,1,0.8279515685210717,25,2
1111,KSG,6000,1,0.3186303963850169,25,2
1112,InfoNCE,6000,1,0.8121894445608207,37,3
1113,LMI,6000,1,0.7977342391040668,37,3
1114,MINE,6000,1,0.8498587185879762,37,3
1115,KSG,6000,1,0.209882209960306,37,3
1116,InfoNCE,6000,1,0.6620712920675027,50,5
1117,LMI,6000,1,0.7036945248929181,50,5
1118,MINE,6000,1,0.7153129931910075,50,5
1119,KSG,6000,1,0.18429286903557643,50,5
1120,InfoNCE,7000,1,0.9861347614352757,1,1
1121,LMI,7000,1,0.9990089396417582,1,1
1122,MINE,7000,1,0.9473800189071996,1,1
1123,KSG,7000,1,0.9951542222513579,1,1
1124,InfoNCE,7000,1,0.9091305614073584,13,1
