,Estimator,Sample number,True MI,Estimate,Ambient dimensions,Intrinsic dimensions
381,LMI ,10000,1,0.9905394823310624,1,1
382,MINE,10000,1,0.9971378674721765,1,1
383,KSG,10000,1,1.0355589375121936,1,1
384,InfoNCE,10000,1,0.6504796613993493,13,13
385,LMI ,10000,1,0.1932646736733615,13,13
386,MINE,10000,1,0.4934672403808939,13,13
387,KSG,10000,1,0.41413933223568894,13,13
388,InfoNCE,10000,1,0.24515094984588195,25,25
389,LMI ,10000,1,0.06615469994941596,25,25
390,MINE,10000,1,0.19477000813682907,25,25
391,KSG,10000,1,0.2060628270062487,25,25
392,InfoNCE,10000,1,0.06472463875631286,37,37
393,LMI ,10000,1,0.040878295046639236,37,37
394,MINE,10000,1,0.10247276682888899,37,37
395,KSG,10000,1,0.11663612156441902,37,37
396,InfoNCE,10000,1,-0.14459200595579427,50,50
397,LMI ,10000,1,-0.0024765877994426294,50,50
398,MINE,10000,1,-0.018822297258378366,50,50
399,KSG,10000,1,0.09656076433442178,50,50
400,InfoNCE,1000,1,0.9644924646506998,1,1
401,LMI ,1000,1,1.0873086230163862,1,1
402,MINE,1000,1,1.041121054569133,1,1
403,KSG,1000,1,1.0324881407865623,1,1
404,InfoNCE,1000,1,-1.896838620132727,13,13
405,LMI ,1000,1,0.16010191878946262,13,13
406,MINE,1000,1,-0.08991734538530051,13,13
407,KSG,1000,1,0.36754556400626104,13,13
408,InfoNCE,1000,1,-6.254040405590691,25,25
409,LMI ,1000,1,0.1881659282615805,25,25
410,MINE,1000,1,-0.042217527211873385,25,25
411,KSG,1000,1,0.21116920529780173,25,25
412,InfoNCE,1000,1,-12.676143633465726,37,37
413,LMI ,1000,1,-0.04591010371038701,37,37
414,MINE,1000,1,-3.9527322992282072,37,37
415,KSG,1000,1,0.055179145839900565,37,37
416,InfoNCE,1000,1,-16.05198420794576,50,50
417,LMI ,1000,1,-0.022114591289831162,50,50
418,MINE,1000,1,-0.2631837607454746,50,50
419,KSG,1000,1,0.03771484221152306,50,50
420,InfoNCE,2000,1,0.9754766525960057,1,1
421,LMI ,2000,1,1.0303019553703157,1,1
422,MINE,2000,1,1.059670415360592,1,1
423,KSG,2000,1,1.0021228097643817,1,1
424,InfoNCE,2000,1,0.11152249391729,13,13
425,LMI ,2000,1,0.1988368158329047,13,13
426,MINE,2000,1,0.34916726096626466,13,13
427,KSG,2000,1,0.3459194052030404,13,13
428,InfoNCE,2000,1,-0.7994448422012831,25,25
429,LMI ,2000,1,0.06223334427358077,25,25
430,MINE,2000,1,-0.20004523198674398,25,25
431,KSG,2000,1,0.18641910358479094,25,25
432,InfoNCE,2000,1,-1.6447588332488843,37,37
433,LMI ,2000,1,0.06973606453181116,37,37
434,MINE,2000,1,-0.2664198722954346,37,37
435,KSG,2000,1,0.09696505404565285,37,37
436,InfoNCE,2000,1,-3.05016390784717,50,50
437,LMI ,2000,1,0.024752435268694525,50,50
438,MINE,2000,1,-0.8264144735789853,50,50
439,KSG,2000,1,0.05726308817799746,50,50
440,InfoNCE,3000,1,0.9879529620201973,1,1
441,LMI ,3000,1,1.0248231181567589,1,1
442,MINE,3000,1,1.0258943985923432,1,1
443,KSG,3000,1,1.0436035319701868,1,1
444,InfoNCE,3000,1,0.33489562464971623,13,13
445,LMI ,3000,1,0.2435024177488421,13,13
446,MINE,3000,1,0.4505391668469808,13,13
447,KSG,3000,1,0.38042855363774203,13,13
448,InfoNCE,3000,1,-0.2643655395308784,25,25
449,LMI ,3000,1,0.08282216158177363,25,25
450,MINE,3000,1,0.08788107079908486,25,25
451,KSG,3000,1,0.1780614117931514,25,25
452,InfoNCE,3000,1,-1.1208129994647342,37,37
453,LMI ,3000,1,0.03639162564358279,37,37
454,MINE,3000,1,-0.07701933450119332,37,37
455,KSG,3000,1,0.07127547688092808,37,37
456,InfoNCE,3000,1,-1.299494718543951,50,50
457,LMI ,3000,1,0.02414600238481039,50,50
458,MINE,3000,1,-0.3414017283318563,50,50
459,KSG,3000,1,0.10741062262219221,50,50
460,InfoNCE,4000,1,1.0000474699594735,1,1
461,LMI ,4000,1,1.0213660964302012,1,1
462,MINE,4000,1,0.9830707185275039,1,1
463,KSG,4000,1,0.9905447720452587,1,1
464,InfoNCE,4000,1,0.4971041574986897,13,13
465,LMI ,4000,1,0.16960377212510547,13,13
466,MINE,4000,1,0.4744003837929886,13,13
467,KSG,4000,1,0.3902692835675931,13,13
468,InfoNCE,4000,1,-0.06936541860719489,25,25
469,LMI ,4000,1,0.04524689013706494,25,25
470,MINE,4000,1,0.10059781196918266,25,25
471,KSG,4000,1,0.15977904101349938,25,25
472,InfoNCE,4000,1,-0.42122678779922546,37,37
473,LMI ,4000,1,0.014264779853509433,37,37
474,MINE,4000,1,-0.06455523584521299,37,37
475,KSG,4000,1,0.09211105827488968,37,37
476,InfoNCE,4000,1,-1.0819387289943085,50,50
477,LMI ,4000,1,0.04308408858542086,50,50
478,MINE,4000,1,-0.12528712537909487,50,50
479,KSG,4000,1,0.08796339554110429,50,50
480,InfoNCE,5000,1,0.9894354524706347,1,1
481,LMI ,5000,1,1.0240889644439533,1,1
482,MINE,5000,1,0.9486765961120542,1,1
483,KSG,5000,1,0.979888528861146,1,1
484,InfoNCE,5000,1,0.5266315148600236,13,13
485,LMI ,5000,1,0.169765163398305,13,13
486,MINE,5000,1,0.4801492478633797,13,13
487,KSG,5000,1,0.40391906302838243,13,13
488,InfoNCE,5000,1,0.1408647979462955,25,25
489,LMI ,5000,1,0.08405706124302237,25,25
490,MINE,5000,1,0.09940820797316462,25,25
491,KSG,5000,1,0.24292719608505992,25,25
492,InfoNCE,5000,1,-0.15782779076619605,37,37
493,LMI ,5000,1,0.020136393448614127,37,37
494,MINE,5000,1,-0.018337306182945247,37,37
495,KSG,5000,1,0.14222882114250332,37,37
496,InfoNCE,5000,1,-0.9661434980989828,50,50
497,LMI ,5000,1,-0.005169374901550549,50,50
498,MINE,5000,1,-0.06596962116590872,50,50
499,KSG,5000,1,0.05192495228975774,50,50
500,InfoNCE,6000,1,0.9886209426361485,1,1
501,LMI ,6000,1,1.0129764935145869,1,1
502,MINE,6000,1,1.0137765010125497,1,1
503,KSG,6000,1,0.9881087193602192,1,1
504,InfoNCE,6000,1,0.5551166573571289,13,13
505,LMI ,6000,1,0.21858799085178815,13,13
506,MINE,6000,1,0.47438679716357046,13,13
507,KSG,6000,1,0.4188248603076793,13,13
508,InfoNCE,6000,1,0.19980394032758347,25,25
509,LMI ,6000,1,0.06047789741622141,25,25
510,MINE,6000,1,0.208943270377084,25,25
511,KSG,6000,1,0.2384031752163967,25,25
512,InfoNCE,6000,1,-0.05436990731316487,37,37
513,LMI ,6000,1,0.019066915854554504,37,37
514,MINE,6000,1,0.008476680895726112,37,37
515,KSG,6000,1,0.12592176704511118,37,37
516,InfoNCE,6000,1,-0.4315815192423734,50,50
517,LMI ,6000,1,0.0766233922703502,50,50
518,MINE,6000,1,-0.09158609304662235,50,50
519,KSG,6000,1,0.10535506503978456,50,50
520,InfoNCE,7000,1,1.0084594853784752,1,1
521,LMI ,7000,1,1.050421545501822,1,1
522,MINE,7000,1,1.0069155971216797,1,1
523,KSG,7000,1,1.0315698505752293,1,1
524,InfoNCE,7000,1,0.615330535146612,13,13
525,LMI ,7000,1,0.16541353164105474,13,13
526,MINE,7000,1,0.44216533157647064,13,13
527,KSG,7000,1,0.4116236671643479,13,13
528,InfoNCE,7000,1,0.22204336087595497,25,25
529,LMI ,7000,1,0.04835460801176787,25,25
530,MINE,7000,1,0.20490374187361834,25,25
531,KSG,7000,1,0.23072037516819624,25,25
532,InfoNCE,7000,1,-0.21143959855435765,37,37
533,LMI ,7000,1,0.018099151057246934,37,37
534,MINE,7000,1,-0.00022065374105698348,37,37
535,KSG,7000,1,0.1631849025205556,37,37
536,InfoNCE,7000,1,-0.43060190606305887,50,50
537,LMI ,7000,1,0.034483922620456055,50,50
538,MINE,7000,1,-0.044194725757517664,50,50
539,KSG,7000,1,0.14106746408107276,50,50
540,InfoNCE,8000,1,0.9662576945791558,1,1
541,LMI ,8000,1,0.9899948523614064,1,1
542,MINE,8000,1,0.9702143274449055,1,1
543,KSG,8000,1,0.9903321623166407,1,1
544,InfoNCE,8000,1,0.6435852208915611,13,13
545,LMI ,8000,1,0.19441086868991767,13,13
546,MINE,8000,1,0.5072784791410826,13,13
547,KSG,8000,1,0.40397775818411835,13,13
548,InfoNCE,8000,1,0.310141129815127,25,25
549,LMI ,8000,1,0.07104696129409464,25,25
550,MINE,8000,1,0.20550619709959075,25,25
551,KSG,8000,1,0.22452084393702837,25,25
552,InfoNCE,8000,1,0.10906314200995182,37,37
553,LMI ,8000,1,0.027421155147813472,37,37
554,MINE,8000,1,0.07121440408662094,37,37
555,KSG,8000,1,0.17589889575070128,37,37
556,InfoNCE,8000,1,-0.3168993600634319,50,50
557,LMI ,8000,1,0.00438509863920098,50,50
558,MINE,8000,1,-0.03701806171966352,50,50
559,KSG,8000,1,0.09902012796346006,50,50
560,InfoNCE,9000,1,0.9920839852939219,1,1
561,LMI ,9000,1,1.0560643266876986,1,1
562,MINE,9000,1,0.9593817422063352,1,1
563,KSG,9000,1,1.0334293955619704,1,1
564,InfoNCE,9000,1,0.6572475226761026,13,13
565,LMI ,9000,1,0.20434010043477735,13,13
566,MINE,9000,1,0.4601225561010091,13,13
567,KSG,9000,1,0.4708884975719215,13,13
568,InfoNCE,9000,1,0.2804156484399991,25,25
569,LMI ,9000,1,0.062339662017496945,25,25
570,MINE,9000,1,0.2066254601914059,25,25
571,KSG,9000,1,0.22238968613491247,25,25
572,InfoNCE,9000,1,0.127272665083306,37,37
573,LMI ,9000,1,0.05035039657288405,37,37
574,MINE,9000,1,0.11933067824911237,37,37
575,KSG,9000,1,0.12808142241576248,37,37
576,InfoNCE,9000,1,-0.06657517207959668,50,50
577,LMI ,9000,1,0.027440753056143786,50,50
578,MINE,9000,1,0.01906135314307767,50,50
579,KSG,9000,1,0.07714973641199602,50,50
580,InfoNCE,10000,1,0.9679981590058874,1,1
581,LMI ,10000,1,1.036299695245426,1,1
582,MINE,10000,1,0.982566637377825,1,1
583,KSG,10000,1,1.0022547581329597,1,1
584,InfoNCE,10000,1,0.6351842123622146,13,13
585,LMI ,10000,1,0.20190402177877537,13,13
586,MINE,10000,1,0.4664699197964028,13,13
587,KSG,10000,1,0.43142349239116556,13,13
588,InfoNCE,10000,1,0.3171084909668811,25,25
589,LMI ,10000,1,0.05210469332418965,25,25
590,MINE,10000,1,0.24311777094738182,25,25
591,KSG,10000,1,0.21814454345722176,25,25
592,InfoNCE,10000,1,0.07757931001240262,37,37
593,LMI ,10000,1,0.03309053183558551,37,37
594,MINE,10000,1,0.10275516234160573,37,37
595,KSG,10000,1,0.13518110631180363,37,37
596,InfoNCE,10000,1,-0.07523484251584081,50,50
597,LMI ,10000,1,0.02383477470094005,50,50
598,MINE,10000,1,0.01741461926106628,50,50
599,KSG,10000,1,0.09663384387395965,50,50
600,InfoNCE,1000,1,0.9884310737895959,1,1
601,LMI ,1000,1,0.9941583150168317,1,1
602,MINE,1000,1,0.9647848351571666,1,1
603,KSG,1000,1,1.076661933314837,1,1
604,InfoNCE,1000,1,-1.6345409999958231,13,13
605,LMI ,1000,1,0.2622293865169269,13,13
606,MINE,1000,1,0.0120092045444482,13,13
607,KSG,1000,1,0.29347853191072304,13,13
608,InfoNCE,1000,1,-6.9987761906913075,25,25
609,LMI ,1000,1,-0.004526210346355832,25,25
610,MINE,1000,1,-1.0219315743511623,25,25
611,KSG,1000,1,0.20308523259536554,25,25
612,InfoNCE,1000,1,-10.731234486555635,37,37
613,LMI ,1000,1,-0.0184207100116935,37,37
614,MINE,1000,1,-1.070622958498139,37,37
615,KSG,1000,1,0.08803716342975917,37,37
616,InfoNCE,1000,1,-22.394789675160972,50,50
617,LMI ,1000,1,0.08579625820690316,50,50
618,MINE,1000,1,-3.703096385813125,50,50
619,KSG,1000,1,0.07404823923763452,50,50
620,InfoNCE,2000,1,0.9590942732054181,1,1
621,LMI ,2000,1,1.013441987983751,1,1
622,MINE,2000,1,0.9743105242318305,1,1
623,KSG,2000,1,0.9989994900627216,1,1
624,InfoNCE,2000,1,-0.0856232825585579,13,13
625,LMI ,2000,1,0.16408785602425968,13,13
626,MINE,2000,1,0.31094033319368647,13,13
627,KSG,2000,1,0.3948514269782198,13,13
628,InfoNCE,2000,1,-1.167599847736056,25,25
629,LMI ,2000,1,0.04375326820300933,25,25
630,MINE,2000,1,-0.02772532314559338,25,25
631,KSG,2000,1,0.1345238163325887,25,25
632,InfoNCE,2000,1,-2.6488871075480303,37,37
633,LMI ,2000,1,0.04463519216075001,37,37
634,MINE,2000,1,-0.2358578673065101,37,37
635,KSG,2000,1,0.1140513724352223,37,37
636,InfoNCE,2000,1,-5.989903259020158,50,50
637,LMI ,2000,1,-0.038618605329864004,50,50
638,MINE,2000,1,-0.750460743582538,50,50
639,KSG,2000,1,0.055029464417636176,50,50
640,InfoNCE,3000,1,1.0006026299564585,1,1
641,LMI ,3000,1,1.0139910303514241,1,1
642,MINE,3000,1,1.0062892363072373,1,1
643,KSG,3000,1,0.9832504183611601,1,1
644,InfoNCE,3000,1,0.3544748175545418,13,13
645,LMI ,3000,1,0.15863762525353178,13,13
646,MINE,3000,1,0.40529569088450174,13,13
647,KSG,3000,1,0.3866181480303867,13,13
648,InfoNCE,3000,1,-0.48439876718354885,25,25
649,LMI ,3000,1,0.10441845069772979,25,25
650,MINE,3000,1,-0.050794216019076216,25,25
651,KSG,3000,1,0.15333914487270006,25,25
652,InfoNCE,3000,1,-0.5761501355576504,37,37
653,LMI ,3000,1,0.05011607352597823,37,37
654,MINE,3000,1,-0.22253282350031053,37,37
655,KSG,3000,1,0.12146603571248238,37,37
656,InfoNCE,3000,1,-2.3273318331604407,50,50
657,LMI ,3000,1,0.03651525776618422,50,50
658,MINE,3000,1,-0.33822314497860984,50,50
659,KSG,3000,1,0.09563364995262592,50,50
660,InfoNCE,4000,1,0.9480811921747673,1,1
661,LMI ,4000,1,0.9969962556825139,1,1
662,MINE,4000,1,0.9499019724994517,1,1
663,KSG,4000,1,0.9930391731648751,1,1
664,InfoNCE,4000,1,0.49934956298835453,13,13
665,LMI ,4000,1,0.162520648715632,13,13
666,MINE,4000,1,0.4102305610683592,13,13
667,KSG,4000,1,0.4044598195039887,13,13
668,InfoNCE,4000,1,-0.12691631703071826,25,25
669,LMI ,4000,1,0.0645438849795822,25,25
670,MINE,4000,1,-0.0022722347831994278,25,25
671,KSG,4000,1,0.14729613030761507,25,25
672,InfoNCE,4000,1,-0.7061167368840714,37,37
673,LMI ,4000,1,0.01950795677722182,37,37
674,MINE,4000,1,-0.028213237926091168,37,37
675,KSG,4000,1,0.09134901518941589,37,37
676,InfoNCE,4000,1,-0.8360104175665266,50,50
677,LMI ,4000,1,0.07013589877522915,50,50
678,MINE,4000,1,-0.07766117375421332,50,50
679,KSG,4000,1,0.09657884171216384,50,50
680,InfoNCE,5000,1,1.00975210698236,1,1
681,LMI ,5000,1,0.9867729987061663,1,1
682,MINE,5000,1,1.0023169530202591,1,1
683,KSG,5000,1,1.0293331861337875,1,1
684,InfoNCE,5000,1,0.5355732368436827,13,13
685,LMI ,5000,1,0.19825795562531143,13,13
686,MINE,5000,1,0.42572636989374907,13,13
687,KSG,5000,1,0.4159748622557983,13,13
688,InfoNCE,5000,1,0.10841511138150076,25,25
689,LMI ,5000,1,0.03553565444796101,25,25
690,MINE,5000,1,0.17566772312284604,25,25
691,KSG,5000,1,0.22169743978601192,25,25
692,InfoNCE,5000,1,-0.23973418427430693,37,37
693,LMI ,5000,1,0.013768416592849485,37,37
694,MINE,5000,1,-0.012852951429581141,37,37
695,KSG,5000,1,0.1327602898075963,37,37
696,InfoNCE,5000,1,-0.9231670974401773,50,50
697,LMI ,5000,1,2.721726375411748e-05,50,50
698,MINE,5000,1,-0.12681123563104107,50,50
699,KSG,5000,1,0.08325629915851256,50,50
700,InfoNCE,6000,1,0.9952608488206598,1,1
701,LMI ,6000,1,1.0225309107518281,1,1
702,MINE,6000,1,0.9977409246374269,1,1
703,KSG,6000,1,1.005435695811113,1,1
704,InfoNCE,6000,1,0.5726017895050489,13,13
705,LMI ,6000,1,0.21130460242122165,13,13
706,MINE,6000,1,0.4447228855774515,13,13
707,KSG,6000,1,0.38371063900154156,13,13
708,InfoNCE,6000,1,0.2224506157931981,25,25
709,LMI ,6000,1,0.028918447804847897,25,25
710,MINE,6000,1,0.2019790049130454,25,25
711,KSG,6000,1,0.2339566838731254,25,25
712,InfoNCE,6000,1,-0.17659178590593191,37,37
713,LMI ,6000,1,0.008025422154934465,37,37
714,MINE,6000,1,-0.014656017541226826,37,37
715,KSG,6000,1,0.1261038777858518,37,37
716,InfoNCE,6000,1,-0.1812655864257796,50,50
717,LMI ,6000,1,-0.003833327382121583,50,50
718,MINE,6000,1,-0.0476433218726187,50,50
719,KSG,6000,1,0.09680227443333526,50,50
720,InfoNCE,7000,1,0.9802680892490436,1,1
721,LMI ,7000,1,1.0040145455918983,1,1
722,MINE,7000,1,1.0160138233176241,1,1
723,KSG,7000,1,1.0202999178597814,1,1
724,InfoNCE,7000,1,0.6000522843745635,13,13
725,LMI ,7000,1,0.19677635198143234,13,13
726,MINE,7000,1,0.5020541621558231,13,13
727,KSG,7000,1,0.42614743782642445,13,13
728,InfoNCE,7000,1,0.14882002744460557,25,25
729,LMI ,7000,1,0.04348878880363864,25,25
730,MINE,7000,1,0.19975509725473842,25,25
731,KSG,7000,1,0.2471347951292041,25,25
732,InfoNCE,7000,1,0.05707347458472822,37,37
733,LMI ,7000,1,0.060868694273385475,37,37
734,MINE,7000,1,0.03687118853582668,37,37
735,KSG,7000,1,0.12823249418803254,37,37
736,InfoNCE,7000,1,-0.258551838001112,50,50
737,LMI ,7000,1,0.027163271010228605,50,50
738,MINE,7000,1,-0.05665916837879972,50,50
739,KSG,7000,1,0.07533883819505957,50,50
740,InfoNCE,8000,1,0.9996856184620582,1,1
741,LMI ,8000,1,0.9969287410912605,1,1
742,MINE,8000,1,1.0151888225414352,1,1
743,KSG,8000,1,1.0239375857663062,1,1
744,InfoNCE,8000,1,0.5688842125239985,13,13
745,LMI ,8000,1,0.22679871472039329,13,13
746,MINE,8000,1,0.4567473965778265,13,13
747,KSG,8000,1,0.44133162361212597,13,13
748,InfoNCE,8000,1,0.23922373976654612,25,25
749,LMI ,8000,1,0.054958041979963304,25,25
750,MINE,8000,1,0.17101335664254586,25,25
751,KSG,8000,1,0.21009215600197492,25,25
752,InfoNCE,8000,1,0.12740062017554793,37,37
753,LMI ,8000,1,0.0293863778546365,37,37
754,MINE,8000,1,0.08464951678937269,37,37
755,KSG,8000,1,0.15523580284689745,37,37
756,InfoNCE,8000,1,-0.14074509802129498,50,50
757,LMI ,8000,1,0.02260291240099362,50,50
758,MINE,8000,1,-0.00030096963900991513,50,50
759,KSG,8000,1,0.09173274549798259,50,50
760,InfoNCE,9000,1,1.0231867037371591,1,1
761,LMI ,9000,1,1.009228810128409,1,1
762,MINE,9000,1,1.0177658105819636,1,1
763,KSG,9000,1,1.0194445671949839,1,1
764,InfoNCE,9000,1,0.6021449692702622,13,13
765,LMI ,9000,1,0.204450258911976,13,13
766,MINE,9000,1,0.4993325367059191,13,13
767,KSG,9000,1,0.42451424039267843,13,13
768,InfoNCE,9000,1,0.2843175908227745,25,25
769,LMI ,9000,1,0.056689392225337025,25,25
770,MINE,9000,1,0.19951500947413395,25,25
771,KSG,9000,1,0.21127272736998803,25,25
772,InfoNCE,9000,1,0.01193009252505131,37,37
773,LMI ,9000,1,0.01609729246015827,37,37
774,MINE,9000,1,0.11013132625446073,37,37
775,KSG,9000,1,0.1538394640095956,37,37
776,InfoNCE,9000,1,-0.15650146056274206,50,50
777,LMI ,9000,1,0.028091333511704085,50,50
778,MINE,9000,1,0.017909069382296854,50,50
779,KSG,9000,1,0.11518303211436609,50,50
780,InfoNCE,10000,1,0.9859999270369992,1,1
781,LMI ,10000,1,1.0036208535807465,1,1
782,MINE,10000,1,1.002642430187017,1,1
783,KSG,10000,1,0.9921882842490215,1,1
784,InfoNCE,10000,1,0.6342885267165211,13,13
785,LMI ,10000,1,0.19755583509038346,13,13
786,MINE,10000,1,0.4773201332566865,13,13
787,KSG,10000,1,0.4484135501177274,13,13
788,InfoNCE,10000,1,0.30987558860219483,25,25
789,LMI ,10000,1,0.04970581550600614,25,25
790,MINE,10000,1,0.22286664182563523,25,25
791,KSG,10000,1,0.24961441320677746,25,25
792,InfoNCE,10000,1,0.07070413156151098,37,37
793,LMI ,10000,1,0.02879848013574204,37,37
794,MINE,10000,1,0.047376232815828756,37,37
795,KSG,10000,1,0.14902363398354532,37,37
796,InfoNCE,10000,1,-0.13510131535058106,50,50
797,LMI ,10000,1,0.005818245902514761,50,50
798,MINE,10000,1,0.01998730773532303,50,50
799,KSG,10000,1,0.11411134204738275,50,50
800,InfoNCE,1000,1,0.92699474331778,1,1
801,LMI ,1000,1,1.0953842720338904,1,1
802,MINE,1000,1,0.8792042042960228,1,1
803,KSG,1000,1,1.0249646961974084,1,1
804,InfoNCE,1000,1,-2.313535384908226,13,13
805,LMI ,1000,1,0.07818928164022684,13,13
806,MINE,1000,1,0.22041795284265056,13,13
807,KSG,1000,1,0.3387244963736081,13,13
808,InfoNCE,1000,1,-6.846352782745824,25,25
809,LMI ,1000,1,-0.06213517770346726,25,25
810,MINE,1000,1,-0.4624579085170752,25,25
811,KSG,1000,1,0.11282950144684081,25,25
812,InfoNCE,1000,1,-11.679692664701095,37,37
813,LMI ,1000,1,-0.02976984230824436,37,37
814,MINE,1000,1,-1.8959336474238868,37,37
815,KSG,1000,1,0.08287696610527542,37,37
816,InfoNCE,1000,1,-15.187992901014459,50,50
817,LMI ,1000,1,0.0410558822014132,50,50
818,MINE,1000,1,-3.411429288388379,50,50
819,KSG,1000,1,0.10600050794734268,50,50
820,InfoNCE,2000,1,0.9641890872545779,1,1
821,LMI ,2000,1,1.0679092117281312,1,1
822,MINE,2000,1,1.0167500810459678,1,1
823,KSG,2000,1,1.0105972208108316,1,1
824,InfoNCE,2000,1,0.14996130431573118,13,13
825,LMI ,2000,1,0.15660643758789541,13,13
826,MINE,2000,1,0.31823102172906265,13,13
827,KSG,2000,1,0.38067285460861583,13,13
828,InfoNCE,2000,1,-1.1535598720502198,25,25
829,LMI ,2000,1,0.07637084734250042,25,25
830,MINE,2000,1,-0.029026543882021392,25,25
831,KSG,2000,1,0.1690725823958727,25,25
832,InfoNCE,2000,1,-2.2761250307619445,37,37
833,LMI ,2000,1,-0.03429870922417055,37,37
834,MINE,2000,1,-0.4396540409085719,37,37
835,KSG,2000,1,0.10888711774220636,37,37
836,InfoNCE,2000,1,-4.6332793435126,50,50
837,LMI ,2000,1,0.02648800675753916,50,50
838,MINE,2000,1,-1.5332748634453874,50,50
839,KSG,2000,1,0.04790955332785597,50,50
840,InfoNCE,3000,1,0.939078244367401,1,1
841,LMI ,3000,1,1.0203174618679796,1,1
842,MINE,3000,1,0.9074681771041184,1,1
843,KSG,3000,1,1.0027157621607403,1,1
844,InfoNCE,3000,1,0.3640150391632035,13,13
845,LMI ,3000,1,0.19843322217974288,13,13
846,MINE,3000,1,0.4105303268288131,13,13
847,KSG,3000,1,0.37512635727896415,13,13
848,InfoNCE,3000,1,-0.3536664990954866,25,25
849,LMI ,3000,1,0.06748236022483198,25,25
850,MINE,3000,1,0.061603497608454606,25,25
851,KSG,3000,1,0.2270191968832288,25,25
852,InfoNCE,3000,1,-0.8835113378042309,37,37
853,LMI ,3000,1,0.03663728268088634,37,37
854,MINE,3000,1,-0.2573665335713655,37,37
855,KSG,3000,1,0.09237876130561783,37,37
856,InfoNCE,3000,1,-1.6350191117652217,50,50
857,LMI ,3000,1,-0.005115502313646435,50,50
858,MINE,3000,1,-0.43182332684948654,50,50
859,KSG,3000,1,0.06486739898599887,50,50
860,InfoNCE,4000,1,0.9558052769903177,1,1
861,LMI ,4000,1,0.9487397558191049,1,1
862,MINE,4000,1,0.9885767430948768,1,1
863,KSG,4000,1,0.9802983351273455,1,1
864,InfoNCE,4000,1,0.5160126180651503,13,13
865,LMI ,4000,1,0.23481785972044616,13,13
866,MINE,4000,1,0.4611797334558628,13,13
867,KSG,4000,1,0.3942914412696415,13,13
868,InfoNCE,4000,1,0.0747794324563561,25,25
869,LMI ,4000,1,0.053568149186752394,25,25
870,MINE,4000,1,0.12732013229494413,25,25
871,KSG,4000,1,0.1621813878637641,25,25
872,InfoNCE,4000,1,-0.7095522623177068,37,37
873,LMI ,4000,1,0.03617067980029346,37,37
874,MINE,4000,1,-0.07346823672617804,37,37
875,KSG,4000,1,0.11067182825235639,37,37
876,InfoNCE,4000,1,-0.7944208850042788,50,50
877,LMI ,4000,1,0.07029463548751552,50,50
878,MINE,4000,1,-0.18036130164754294,50,50
879,KSG,4000,1,0.11349848538932873,50,50
880,InfoNCE,5000,1,0.9337901218186713,1,1
881,LMI ,5000,1,0.9863680705088842,1,1
882,MINE,5000,1,0.9477420423872658,1,1
883,KSG,5000,1,0.9596089872321407,1,1
884,InfoNCE,5000,1,0.5603070937601684,13,13
885,LMI ,5000,1,0.21944943788282553,13,13
886,MINE,5000,1,0.3839170435036986,13,13
887,KSG,5000,1,0.4186943284158389,13,13
888,InfoNCE,5000,1,-0.08589776686933495,25,25
889,LMI ,5000,1,0.04169378979706575,25,25
890,MINE,5000,1,0.0864690932355012,25,25
891,KSG,5000,1,0.19884359066390225,25,25
892,InfoNCE,5000,1,-0.2979028443797295,37,37
893,LMI ,5000,1,-0.026818647204654662,37,37
894,MINE,5000,1,-0.015773560806533356,37,37
895,KSG,5000,1,0.1306135562038468,37,37
896,InfoNCE,5000,1,-0.5787243718757649,50,50
897,LMI ,5000,1,0.04628495716813923,50,50
898,MINE,5000,1,-0.09405473201710711,50,50
899,KSG,5000,1,0.06129379441766875,50,50
900,InfoNCE,6000,1,1.005187687428461,1,1
901,LMI ,6000,1,1.0022363050645875,1,1
902,MINE,6000,1,1.0076491031276096,1,1
903,KSG,6000,1,1.0207392422679515,1,1
904,InfoNCE,6000,1,0.5940136295374686,13,13
905,LMI ,6000,1,0.21376678921341968,13,13
906,MINE,6000,1,0.4799296260182279,13,13
907,KSG,6000,1,0.42774053431882875,13,13
908,InfoNCE,6000,1,0.10991067251340375,25,25
909,LMI ,6000,1,0.09926754933567195,25,25
910,MINE,6000,1,0.11918586885708587,25,25
911,KSG,6000,1,0.20279762012325303,25,25
912,InfoNCE,6000,1,-0.13848043047473352,37,37
913,LMI ,6000,1,0.006670992904168491,37,37
914,MINE,6000,1,-0.027796179997748856,37,37
915,KSG,6000,1,0.12724161749909105,37,37
916,InfoNCE,6000,1,-0.5389317140497316,50,50
917,LMI ,6000,1,0.021265002897880938,50,50
918,MINE,6000,1,-0.06543355124316935,50,50
919,KSG,6000,1,0.07554895054554019,50,50
920,InfoNCE,7000,1,1.0035903125672474,1,1
921,LMI ,7000,1,1.0092592352089478,1,1
922,MINE,7000,1,1.009650809201002,1,1
923,KSG,7000,1,1.0107259409109501,1,1
924,InfoNCE,7000,1,0.6058095755948469,13,13
925,LMI ,7000,1,0.21128939700587307,13,13
926,MINE,7000,1,0.48159940557545494,13,13
927,KSG,7000,1,0.42087147904016325,13,13
928,InfoNCE,7000,1,0.22547888630959045,25,25
929,LMI ,7000,1,0.03444708670773143,25,25
930,MINE,7000,1,0.17862083722081132,25,25
931,KSG,7000,1,0.2464827345187842,25,25
932,InfoNCE,7000,1,-0.10011178899784436,37,37
933,LMI ,7000,1,0.006970811110487781,37,37
934,MINE,7000,1,0.04693045378479236,37,37
